id,user_name,station,opened_at,closed_at,expected_cash_usd,counted_cash_usd,difference_usd,status,note
749,Unknown,Main Station,,,16324.98,4909.34,-11415.64,open,
750,Unknown,Main Station,2025-11-03T00:00:00,,16324.98,4909.34,-11415.64,open,
751,Unknown,Main Station,,,16247.58,5007.14,-11240.439999999999,open,
752,Unknown,Main Station,,,16094.71,5212.14,-10882.57,open,
753,Unknown,Main Station,,,16089.01,5224.94,-10864.07,open,
754,Unknown,Main Station,,,16078.01,5238.94,-10839.07,open,
755,Unknown,Main Station,,,16077.01,5243.94,-10833.07,open,
756,Unknown,Main Station,,,16077.01,5243.94,-10833.07,open,
757,Unknown,Main Station,2025-11-04T00:00:00,,16077.01,5243.94,-10833.07,open,
758,Unknown,Main Station,,,16061.01,5273.94,-10787.07,open,
759,Unknown,Main Station,,,16076.75,5258.2,-10818.55,open,
760,Unknown,Main Station,,,15938.5,5440.2,-10498.3,open,
761,Unknown,Main Station,,,16113.2,5265.5,-10847.7,open,
762,Unknown,Main Station,,,16112.4,5268.5,-10843.9,open,
763,Unknown,Main Station,,,15925.15,5491.5,-10433.65,open,
764,Unknown,Main Station,,,15925.15,5491.5,-10433.65,open,Closing Month
765,Unknown,Main Station,2025-11-05T00:00:00,,15259.39,5491.5,-9767.89,open,Opening Month
766,Unknown,Main Station,2025-11-05T00:00:00,,15259.39,5491.5,-9767.89,open,Opening Day
767,Unknown,Main Station,,2025-11-05T00:00:00,15903.45,5537.3,-10366.150000000001,closed,Closing Shift
769,Unknown,Main Station,,2025-11-05T00:00:00,18291.2,3162.3,-15128.900000000001,closed,Closing Shift
770,Unknown,Main Station,,2025-11-05T00:00:00,16898.08,4620.3,-12277.780000000002,closed,Closing Shift
771,Unknown,Main Station,,2025-11-05T00:00:00,16096.18,5454.7,-10641.48,closed,Closing Shift
772,Unknown,Main Station,,,16096.18,5454.7,-10641.48,open,Closing Day
773,Unknown,Main Station,,,15522.16,5362.3,-10159.86,open,Inventory
775,Unknown,Main Station,2025-11-06T00:00:00,,15773.39,5782.7,-9990.689999999999,open,Opening Day
782,Unknown,Main Station,,,15293.39,5782.7,-9510.689999999999,open,Closing Day
790,Unknown,Main Station,2025-11-07T00:00:00,,15293.39,5782.7,-9510.689999999999,open,Opening Day
791,Unknown,Main Station,,,15141.53,6019.36,-9122.170000000002,open,Closing Day
795,Unknown,Main Station,2025-11-08T00:00:00,,15141.53,6019.36,-9122.170000000002,open,Opening Day
796,Unknown,Main Station,,2025-11-08T00:00:00,15122.03,6064.36,-9057.670000000002,closed,Closing Shift
797,Unknown,Main Station,,,16171.78,5014.61,-11157.170000000002,open,
798,Unknown,Main Station,,2025-11-08T00:00:00,16166.83,5027.41,-11139.42,closed,Closing Shift
799,Unknown,Main Station,,,16194.33,4999.91,-11194.42,open,
800,Unknown,Main Station,,2025-11-08T00:00:00,16139.6,5077.79,-11061.810000000001,closed,Closing Shift
801,Unknown,Main Station,,,16139.6,5077.79,-11061.810000000001,open,Closing Day
802,Unknown,Main Station,2025-11-10T00:00:00,,16139.6,5077.79,-11061.810000000001,open,Opening Day
803,Unknown,Main Station,,2025-11-10T00:00:00,16125.68,5109.46,-11016.220000000001,closed,Closing Shift
804,Unknown,Main Station,,2025-11-10T00:00:00,16088.98,5179.26,-10909.72,closed,Closing Shift
805,Unknown,Main Station,,,17668.98,3599.26,-14069.72,open,
806,Unknown,Main Station,,2025-11-10T00:00:00,16054.54,5263.63,-10790.91,closed,Closing Shift
807,Unknown,Main Station,,,16874.54,4443.63,-12430.91,open,
808,Unknown,Main Station,,2025-11-10T00:00:00,16866.54,4458.63,-12407.91,closed,Closing Shift
809,Unknown,Main Station,,,17916.54,3408.63,-14507.91,open,
810,Unknown,Main Station,,2025-11-10T00:00:00,17915.29,3413.63,-14501.66,closed,Closing Shift
811,Unknown,Main Station,,,19495.29,1833.63,-17661.66,open,
812,Unknown,Main Station,,2025-11-10T00:00:00,17895.54,3449.63,-14445.91,closed,Closing Shift
813,Unknown,Main Station,,2025-11-10T00:00:00,17887.64,3462.88,-14424.759999999998,closed,Closing Shift
814,Unknown,Main Station,,,17887.64,3462.88,-14424.759999999998,open,Closing Day
815,Unknown,Main Station,2025-11-11T00:00:00,,17887.64,3462.88,-14424.759999999998,open,Opening Day
816,Unknown,Main Station,,2025-11-11T00:00:00,17871.42,3482.89,-14388.529999999999,closed,Closing Shift
817,Unknown,Main Station,,2025-11-11T00:00:00,17864.97,3502.69,-14362.28,closed,Closing Shift
818,Unknown,Main Station,,2025-11-11T00:00:00,17854.97,3522.69,-14332.28,closed,Closing Shift
819,Unknown,Main Station,,,20074.97,1302.69,-18772.280000000002,open,
820,Unknown,Main Station,,2025-11-11T00:00:00,18437.57,3008.29,-15429.279999999999,closed,Closing Shift
821,Unknown,Main Station,,2025-11-11T00:00:00,18429.67,3023.89,-15405.779999999999,closed,Closing Shift
822,Unknown,Main Station,,,18429.67,3023.89,-15405.779999999999,open,Closing Day
823,Unknown,Main Station,2025-11-12T00:00:00,,18429.67,3023.89,-15405.779999999999,open,Opening Day
824,Unknown,Main Station,,2025-11-12T00:00:00,18409.92,3076.89,-15333.029999999999,closed,Closing Shift
825,Unknown,Main Station,,2025-11-12T00:00:00,18383.72,3129.69,-15254.03,closed,Closing Shift
826,Unknown,Main Station,,2025-11-12T00:00:00,18348.22,3182.69,-15165.53,closed,Closing Shift
827,Unknown,Main Station,,,18348.22,3182.69,-15165.53,open,Closing Day
828,Unknown,Main Station,2025-11-13T00:00:00,,18348.22,3182.69,-15165.53,open,Opening Day
829,Unknown,Main Station,,,18494.02,3036.89,-15457.130000000001,open,
830,Unknown,Main Station,,2025-11-13T00:00:00,18485.22,3069.69,-15415.53,closed,Closing Shift
831,Unknown,Main Station,,,18636.22,2918.69,-15717.53,open,
832,Unknown,Main Station,,2025-11-13T00:00:00,18617.52,2953.49,-15664.03,closed,Closing Shift
833,Unknown,Main Station,,,18617.52,2953.49,-15664.03,open,Closing Day
834,Unknown,Main Station,2025-11-14T00:00:00,,18617.52,2953.49,-15664.03,open,Opening Day
835,Unknown,Main Station,,2025-11-14T00:00:00,18614.13,2957.6,-15656.53,closed,Closing Shift
836,Unknown,Main Station,,2025-11-14T00:00:00,18585.68,3012.6,-15573.08,closed,Closing Shift
837,Unknown,Main Station,,2025-11-14T00:00:00,18585.23,3014.6,-15570.63,closed,Closing Shift
838,Unknown,Main Station,,2025-11-14T00:00:00,18526.93,3096.7,-15430.23,closed,Closing Shift
839,Unknown,Main Station,,,18526.93,3096.7,-15430.23,open,Closing Day
840,Unknown,Main Station,2025-11-15T00:00:00,,18526.93,3096.7,-15430.23,open,Opening Day
841,Unknown,Main Station,,2025-11-15T00:00:00,18471.14,3222.75,-15248.39,closed,Closing Shift
842,Unknown,Main Station,,2025-11-15T00:00:00,18437.04,3288.15,-15148.890000000001,closed,Closing Shift
843,Unknown,Main Station,,2025-11-15T00:00:00,18414.44,3339.95,-15074.489999999998,closed,Closing Shift
844,Unknown,Main Station,,,18414.44,3339.95,-15074.489999999998,open,Closing Day
845,Unknown,Main Station,2025-11-17T00:00:00,,18414.44,3339.95,-15074.489999999998,open,Opening Day
846,Unknown,Main Station,,,18448.44,3304.95,-15143.489999999998,open,Return Item
847,Unknown,Main Station,,,18473.44,3254.95,-15218.489999999998,open,Return Item
848,Unknown,Main Station,,,18489.44,3229.95,-15259.489999999998,open,Return Item
849,Unknown,Main Station,,,18505.44,3206.95,-15298.489999999998,open,Return Item
850,Unknown,Main Station,,2025-11-17T00:00:00,18570.24,3130.95,-15439.29,closed,Closing Shift
851,Unknown,Main Station,,,18577.24,3115.95,-15461.29,open,Return Item
852,Unknown,Main Station,,2025-11-17T00:00:00,18658.49,3013.95,-15644.54,closed,Closing Shift
853,Unknown,Main Station,,,18673.49,2988.95,-15684.54,open,Return Item
854,Unknown,Main Station,,2025-11-17T00:00:00,18765.88,2841.9,-15923.980000000001,closed,Closing Shift
855,Unknown,Main Station,,,18819.88,2787.9,-16031.980000000001,open,
856,Unknown,Main Station,,2025-11-17T00:00:00,18930.28,2609.7,-16320.579999999998,closed,Closing Shift
857,Unknown,Main Station,,,18515.28,3266.7,-15248.579999999998,open,Closing Day
858,Unknown,Main Station,2025-11-18T00:00:00,,18515.28,3266.7,-15248.579999999998,open,Opening Day
859,Unknown,Main Station,,,18785.08,2996.9,-15788.180000000002,open,
860,Unknown,Main Station,,2025-11-18T00:00:00,18748.58,3066.9,-15681.680000000002,closed,Closing Shift
861,Unknown,Main Station,,2025-11-18T00:00:00,18720.68,3122.9,-15597.78,closed,Closing Shift
862,Unknown,Main Station,,2025-11-18T00:00:00,18664.18,3218.4,-15445.78,closed,Closing Shift
863,Unknown,Main Station,,2025-11-18T00:00:00,18656.18,3233.4,-15422.78,closed,Closing Shift
864,Unknown,Main Station,,2025-11-18T00:00:00,18547.28,3465.0,-15082.279999999999,closed,Closing Shift
865,Unknown,Main Station,,,18547.28,3465.0,-15082.279999999999,open,Closing Day
866,Unknown,Main Station,,,18548.53,3460.0,-15088.529999999999,open,Return Item
867,Unknown,Main Station,,,18583.53,3425.0,-15158.529999999999,open,
868,Unknown,Main Station,2025-11-20T00:00:00,,18583.53,3425.0,-15158.529999999999,open,Opening Day
869,Unknown,Main Station,,2025-11-20T00:00:00,18480.13,3552.4,-14927.730000000001,closed,Closing Shift
870,Unknown,Main Station,,2025-11-20T00:00:00,18471.33,3563.6,-14907.730000000001,closed,Closing Shift
871,Unknown,Main Station,,,18804.33,3230.6,-15573.730000000001,open,
872,Unknown,Main Station,,,18876.33,3158.6,-15717.730000000001,open,
873,Unknown,Main Station,,,18876.33,3158.6,-15717.730000000001,open,Closing Day
874,Unknown,Main Station,2025-11-21T00:00:00,,18876.33,3158.6,-15717.730000000001,open,Opening Day
875,Unknown,Main Station,,2025-11-21T00:00:00,18840.93,3249.2,-15591.73,closed,Closing Shift
876,Unknown,Main Station,,,18853.68,3236.2,-15617.48,open,Return Item
877,Unknown,Main Station,,2025-11-21T00:00:00,18862.93,3223.2,-15639.73,closed,Closing Shift
878,Unknown,Main Station,,,19352.93,2733.2,-16619.73,open,
879,Unknown,Main Station,,,19989.34,2353.79,-17635.55,open,
883,Unknown,Main Station,,,19976.59,2353.79,-17622.8,open,Closing Day
886,Unknown,Main Station,2025-11-22T00:00:00,,19976.59,2353.79,-17622.8,open,Opening Day
887,Unknown,Main Station,,2025-11-22T00:00:00,19971.39,2364.59,-17606.8,closed,Closing Shift
888,Unknown,Main Station,,2025-11-22T00:00:00,19966.19,2377.39,-17588.8,closed,Closing Shift
889,Unknown,Main Station,,2025-11-22T00:00:00,19963.99,2380.19,-17583.800000000003,closed,Closing Shift
890,Unknown,Main Station,,,20793.99,1550.19,-19243.800000000003,open,
891,Unknown,Main Station,,,20813.99,1550.19,-19263.800000000003,open,Closing Day
892,Unknown,Main Station,2025-11-24T00:00:00,,20813.99,1550.19,-19263.800000000003,open,Opening Day
893,Unknown,Main Station,,2025-11-24T00:00:00,20809.04,1557.24,-19251.8,closed,Closing Shift
894,Unknown,Main Station,,,20809.04,1557.24,-19251.8,open,Closing Day
895,Unknown,Main Station,2025-11-25T00:00:00,,20809.04,1557.24,-19251.8,open,Opening Day
896,Unknown,Main Station,,2025-11-25T00:00:00,20466.65,2051.57,-18415.08,closed,Closing Shift
897,Unknown,Main Station,,,20467.9,2046.57,-18421.33,open,Return Item
898,Unknown,Main Station,,,20552.88,1961.59,-18591.29,open,
899,Unknown,Main Station,,,20552.88,1961.59,-18591.29,open,Closing Day
900,Unknown,Main Station,2025-11-26T00:00:00,,20552.88,1961.59,-18591.29,open,Opening Day
901,Unknown,Main Station,,2025-11-26T00:00:00,20339.61,2271.94,-18067.670000000002,closed,Closing Shift
902,Unknown,Main Station,,,20369.49,2242.06,-18127.43,open,
903,Unknown,Main Station,,2025-11-26T00:00:00,20343.29,2274.86,-18068.43,closed,Closing Shift
904,Unknown,Main Station,,,20343.29,2274.86,-18068.43,open,Closing Day
905,Unknown,Main Station,2025-11-27T00:00:00,,20343.29,2274.86,-18068.43,open,Opening Day
906,Unknown,Main Station,,2025-11-27T00:00:00,20323.29,2315.86,-18007.43,closed,Closing Shift
907,Unknown,Main Station,,2025-11-27T00:00:00,20317.11,2332.66,-17984.45,closed,Closing Shift
908,Unknown,Main Station,,,20317.11,2332.66,-17984.45,open,Closing Day
909,Unknown,Main Station,2025-11-28T00:00:00,,20317.11,2332.66,-17984.45,open,Opening Day
910,Unknown,Main Station,,2025-11-28T00:00:00,20313.61,2350.66,-17962.95,closed,Closing Shift
911,Unknown,Main Station,,2025-11-28T00:00:00,20236.28,2486.96,-17749.32,closed,Closing Shift
912,Unknown,Main Station,,2025-11-28T00:00:00,20200.53,2549.56,-17650.969999999998,closed,Closing Shift
914,Unknown,Main Station,,,20260.31,2473.56,-17786.75,open,Purchasing
915,Unknown,Main Station,,2025-11-28T00:00:00,20258.81,2480.56,-17778.25,closed,Closing Shift
916,Unknown,Main Station,,,20258.81,2480.56,-17778.25,open,Closing Day
917,Unknown,Main Station,2025-11-29T00:00:00,,20258.81,2480.56,-17778.25,open,Opening Day
918,Unknown,Main Station,,2025-11-29T00:00:00,20143.06,2644.56,-17498.5,closed,Closing Shift
919,Unknown,Main Station,,2025-11-29T00:00:00,20120.56,2681.56,-17439.0,closed,Closing Shift
920,Unknown,Main Station,,,20122.06,2676.56,-17445.5,open,Return Item
921,Unknown,Main Station,,2025-11-29T00:00:00,20119.56,2679.36,-17440.2,closed,Closing Shift
922,Unknown,Main Station,,,20302.56,2496.36,-17806.2,open,
923,Unknown,Main Station,,,20302.56,2496.36,-17806.2,open,Closing Day
924,Unknown,Main Station,2025-11-30T00:00:00,,20302.56,2496.36,-17806.2,open,Opening Day
925,Unknown,Main Station,,2025-11-30T00:00:00,20027.06,2814.96,-17212.100000000002,closed,Closing Shift
926,Unknown,Main Station,,2025-11-30T00:00:00,20022.06,2831.76,-17190.300000000003,closed,Closing Shift
927,Unknown,Main Station,,,20022.06,2831.76,-17190.300000000003,open,Closing Day
928,Unknown,Main Station,2025-12-01T00:00:00,,20022.06,2831.76,-17190.300000000003,open,Opening Day
929,Unknown,Main Station,,2025-12-01T00:00:00,19471.81,3591.76,-15880.050000000001,closed,Closing Shift
930,Unknown,Main Station,,,19486.81,3566.76,-15920.050000000001,open,Return Item
931,Unknown,Main Station,,,19486.81,3566.76,-15920.050000000001,open,Closing Day
932,Unknown,Main Station,2025-12-02T00:00:00,,19486.81,3566.76,-15920.050000000001,open,Opening Day
933,Unknown,Main Station,,2025-12-02T00:00:00,19384.31,3727.16,-15657.150000000001,closed,Closing Shift
934,Unknown,Main Station,,2025-12-02T00:00:00,19381.81,3729.96,-15651.850000000002,closed,Closing Shift
935,Unknown,Main Station,,,19381.81,3729.96,-15651.850000000002,open,Closing Day
936,Unknown,Main Station,,,19381.81,3729.96,-15651.850000000002,open,Closing Month
937,Unknown,Main Station,2025-12-03T00:00:00,,19377.81,3729.96,-15647.850000000002,open,Opening Month
938,Unknown,Main Station,2025-12-03T00:00:00,,19377.81,3729.96,-15647.850000000002,open,Opening Day
939,Unknown,Main Station,,2025-12-03T00:00:00,19362.05,3760.74,-15601.31,closed,Closing Shift
940,Unknown,Main Station,,2025-12-03T00:00:00,19355.8,3771.34,-15584.46,closed,Closing Shift
941,Unknown,Main Station,,2025-12-03T00:00:00,19353.3,3781.34,-15571.96,closed,Closing Shift
942,Unknown,Main Station,,2025-12-03T00:00:00,19352.5,3784.34,-15568.16,closed,Closing Shift
943,Unknown,Main Station,,,19352.5,3784.34,-15568.16,open,Closing Day
944,Unknown,Main Station,2025-12-04T00:00:00,,19352.5,3784.34,-15568.16,open,Opening Day
945,Unknown,Main Station,,2025-12-04T00:00:00,19350.0,3787.14,-15562.86,closed,Closing Shift
946,Unknown,Main Station,,,19647.0,3490.14,-16156.86,open,
947,Unknown,Main Station,,2025-12-04T00:00:00,19568.0,3608.14,-15959.86,closed,Closing Shift
948,Unknown,Main Station,,2025-12-04T00:00:00,19563.75,3626.14,-15937.61,closed,Closing Shift
949,Unknown,Main Station,,2025-12-04T00:00:00,19007.0,4242.74,-14764.26,closed,Closing Shift
950,Unknown,Main Station,,2025-12-04T00:00:00,18990.0,4269.74,-14720.26,closed,Closing Shift
951,Unknown,Main Station,,,18990.0,4269.74,-14720.26,open,Closing Day
952,Unknown,Main Station,2025-12-05T00:00:00,,18990.0,4269.74,-14720.26,open,Opening Day
953,Unknown,Main Station,,2025-12-05T00:00:00,18394.11,4993.74,-13400.37,closed,Closing Shift
954,Unknown,Main Station,,,18552.11,4803.74,-13748.37,open,Return Item
955,Unknown,Main Station,,,18672.11,4668.74,-14003.37,open,Return Item
956,Unknown,Main Station,,,18961.11,4338.74,-14622.37,open,Return Item
957,Unknown,Main Station,,2025-12-05T00:00:00,18386.11,5038.74,-13347.37,closed,Closing Shift
958,Unknown,Main Station,,2025-12-05T00:00:00,18383.61,5041.54,-13342.07,closed,Closing Shift
959,Unknown,Main Station,,2025-12-05T00:00:00,18380.33,5045.32,-13335.010000000002,closed,Closing Shift
960,Unknown,Main Station,,,18635.33,4790.32,-13845.010000000002,open,
961,Unknown,Main Station,,,18635.33,4790.32,-13845.010000000002,open,Closing Day
962,Unknown,Main Station,2025-12-06T00:00:00,,18635.33,4790.32,-13845.010000000002,open,Opening Day
966,Unknown,Main Station,,2025-12-06T00:00:00,18605.58,4833.32,-13772.260000000002,closed,Closing Shift
967,Unknown,Main Station,,,19227.58,4211.32,-15016.260000000002,open,
968,Unknown,Main Station,,,19457.58,3981.32,-15476.260000000002,open,
969,Unknown,Main Station,,2025-12-06T00:00:00,19456.08,3988.32,-15467.760000000002,closed,Closing Shift
970,Unknown,Main Station,,2025-12-06T00:00:00,19442.33,4018.07,-15424.260000000002,closed,Closing Shift
971,Unknown,Main Station,,2025-12-06T00:00:00,19425.63,4051.07,-15374.560000000001,closed,Closing Shift
972,Unknown,Main Station,,,19425.63,4051.07,-15374.560000000001,open,Closing Day
973,Unknown,Main Station,2025-12-07T00:00:00,,19425.63,4051.07,-15374.560000000001,open,Opening Day
974,Unknown,Main Station,,2025-12-07T00:00:00,19391.13,4101.07,-15290.060000000001,closed,Closing Shift
975,Unknown,Main Station,,,19391.13,4101.07,-15290.060000000001,open,Closing Day
976,Unknown,Main Station,2025-12-08T00:00:00,,19391.13,4101.07,-15290.060000000001,open,Opening Day
977,Unknown,Main Station,,2025-12-08T00:00:00,19351.9,4182.07,-15169.830000000002,closed,Closing Shift
978,Unknown,Main Station,,2025-12-08T00:00:00,19327.9,4213.87,-15114.030000000002,closed,Closing Shift
979,Unknown,Main Station,,,19327.9,4213.87,-15114.030000000002,open,Closing Day
980,Unknown,Main Station,2025-12-09T00:00:00,,19327.9,4213.87,-15114.030000000002,open,Opening Day
981,Unknown,Main Station,,2025-12-09T00:00:00,19326.15,4219.87,-15106.280000000002,closed,Closing Shift
982,Unknown,Main Station,,2025-12-09T00:00:00,19296.78,4295.17,-15001.609999999999,closed,Closing Shift
983,Unknown,Main Station,,2025-12-09T00:00:00,19289.78,4320.17,-14969.609999999999,closed,Closing Shift
984,Unknown,Main Station,,2025-12-09T00:00:00,19255.78,4365.17,-14890.609999999999,closed,Closing Shift
985,Unknown,Main Station,,2025-12-09T00:00:00,19251.78,4372.97,-14878.809999999998,closed,Closing Shift
986,Unknown,Main Station,,,19326.78,4297.97,-15028.809999999998,open,
987,Unknown,Main Station,,2025-12-09T00:00:00,19325.28,4317.97,-15007.309999999998,closed,Closing Shift
988,Unknown,Main Station,,,20552.28,3090.97,-17461.309999999998,open,
989,Unknown,Main Station,,,20552.28,3090.97,-17461.309999999998,open,Closing Day
990,Unknown,Main Station,2025-12-10T00:00:00,,20552.28,3090.97,-17461.309999999998,open,Opening Day
991,Unknown,Main Station,,2025-12-10T00:00:00,20547.92,3098.77,-17449.149999999998,closed,Closing Shift
992,Unknown,Main Station,,2025-12-10T00:00:00,20482.68,3212.8,-17269.88,closed,Closing Shift
993,Unknown,Main Station,,,20482.68,3212.8,-17269.88,open,Closing Day
994,Unknown,Main Station,2025-12-11T00:00:00,,20482.68,3212.8,-17269.88,open,Opening Day
995,Unknown,Main Station,,2025-12-11T00:00:00,20454.68,3248.2,-17206.48,closed,Closing Shift
996,Unknown,Main Station,,2025-12-11T00:00:00,20151.68,3596.6,-16555.08,closed,Closing Shift
997,Unknown,Main Station,,,20151.68,3596.6,-16555.08,open,Closing Day
998,Unknown,Main Station,2025-12-12T00:00:00,,20151.68,3596.6,-16555.08,open,Opening Day
999,Unknown,Main Station,,2025-12-12T00:00:00,20078.68,3731.7,-16346.98,closed,Closing Shift
1000,Unknown,Main Station,,,20465.68,3344.7,-17120.98,open,
1001,Unknown,Main Station,,,20622.68,3187.7,-17434.98,open,
1002,Unknown,Main Station,,2025-12-12T00:00:00,20578.18,3264.7,-17313.48,closed,Closing Shift
1003,Unknown,Main Station,,,20578.18,3264.7,-17313.48,open,Closing Day
1004,Unknown,Main Station,2025-12-13T00:00:00,,20578.18,3264.7,-17313.48,open,Opening Day
1005,Unknown,Main Station,,2025-12-13T00:00:00,20491.18,3463.7,-17027.48,closed,Closing Shift
1006,Unknown,Main Station,,2025-12-13T00:00:00,20488.68,3466.5,-17022.18,closed,Closing Shift
1007,Unknown,Main Station,,,20488.68,3466.5,-17022.18,open,Closing Day
1008,Unknown,Main Station,2025-12-14T00:00:00,,20488.68,3466.5,-17022.18,open,Opening Day
1009,Unknown,Main Station,,2025-12-14T00:00:00,20473.68,3489.3,-16984.38,closed,Closing Shift
1010,Unknown,Main Station,,2025-12-14T00:00:00,20469.68,3497.1,-16972.58,closed,Closing Shift
1011,Unknown,Main Station,,,20469.68,3497.1,-16972.58,open,Closing Day
1012,Unknown,Main Station,2025-12-15T00:00:00,,20469.68,3497.1,-16972.58,open,Opening Day
1013,Unknown,Main Station,,2025-12-15T00:00:00,20453.43,3527.1,-16926.33,closed,Closing Shift
1014,Unknown,Main Station,,,20497.43,3483.1,-17014.33,open,
1015,Unknown,Main Station,,2025-12-15T00:00:00,20434.18,3625.9,-16808.28,closed,Closing Shift
1016,Unknown,Main Station,,2025-12-15T00:00:00,20431.68,3628.7,-16802.98,closed,Closing Shift
1017,Unknown,Main Station,,,20431.68,3628.7,-16802.98,open,Closing Day
1018,Unknown,Main Station,2025-12-16T00:00:00,,20431.68,3628.7,-16802.98,open,Opening Day
1019,Unknown,Main Station,,2025-12-16T00:00:00,20036.18,4107.0,-15929.18,closed,Closing Shift
1020,Unknown,Main Station,,2025-12-16T00:00:00,19942.68,4226.8,-15715.880000000001,closed,Closing Shift
1021,Unknown,Main Station,,2025-12-16T00:00:00,19917.68,4251.8,-15665.880000000001,closed,Closing Shift
1022,Unknown,Main Station,,,19995.18,4174.3,-15820.880000000001,open,
1023,Unknown,Main Station,,,20078.51,4090.97,-15987.539999999999,open,
1024,Unknown,Main Station,,,20110.51,4058.97,-16051.539999999999,open,
1026,Unknown,Main Station,,,20110.51,4058.97,-16051.539999999999,open,Closing Day
1027,Unknown,Main Station,2025-12-17T00:00:00,,20110.51,4058.97,-16051.539999999999,open,Opening Day
1028,Unknown,Main Station,,2025-12-17T00:00:00,20031.4,4188.08,-15843.320000000002,closed,Closing Shift
1029,Unknown,Main Station,,2025-12-17T00:00:00,19995.4,4263.28,-15732.120000000003,closed,Closing Shift
1030,Unknown,Main Station,,,19995.4,4263.28,-15732.120000000003,open,Closing Day
1031,Unknown,Main Station,2025-12-18T00:00:00,,19995.4,4263.28,-15732.120000000003,open,Opening Day
1032,Unknown,Main Station,,2025-12-18T00:00:00,19973.25,4300.27,-15672.98,closed,Closing Shift
1033,Unknown,Main Station,,,19988.79,4284.73,-15704.060000000001,open,
1034,Unknown,Main Station,,2025-12-18T00:00:00,19366.29,5002.73,-14363.560000000001,closed,Closing Shift
1035,Unknown,Main Station,,2025-12-18T00:00:00,19263.71,5204.63,-14059.079999999998,closed,Closing Shift
1036,Unknown,Main Station,,2025-12-18T00:00:00,19192.88,5316.63,-13876.25,closed,Closing Shift
1037,Unknown,Main Station,,,19472.88,5036.63,-14436.25,open,
1038,Unknown,Main Station,,,19549.88,4959.63,-14590.25,open,
1039,Unknown,Main Station,,,19724.38,4785.13,-14939.25,open,
1040,Unknown,Main Station,,,19724.38,4785.13,-14939.25,open,Closing Day
1041,Unknown,Main Station,2025-12-19T00:00:00,,19724.38,4785.13,-14939.25,open,Opening Day
1042,Unknown,Main Station,,2025-12-19T00:00:00,19457.85,5222.01,-14235.839999999998,closed,Closing Shift
1043,Unknown,Main Station,,,19462.85,5210.01,-14252.839999999998,open,Return Item
1044,Unknown,Main Station,,2025-12-19T00:00:00,19416.6,5258.06,-14158.539999999997,closed,Closing Shift
1045,Unknown,Main Station,,2025-12-19T00:00:00,19332.35,5401.06,-13931.289999999997,closed,Closing Shift
1046,Unknown,Main Station,,2025-12-19T00:00:00,19301.1,5475.66,-13825.439999999999,closed,Closing Shift
1047,Unknown,Main Station,,,19301.1,5475.66,-13825.439999999999,open,Closing Day
1048,Unknown,Main Station,2025-12-20T00:00:00,,19301.1,5475.66,-13825.439999999999,open,Opening Day
1049,Unknown,Main Station,,2025-12-20T00:00:00,19150.6,5753.46,-13397.14,closed,Closing Shift
1050,Unknown,Main Station,,,19163.6,5728.46,-13435.14,open,Return Item
1051,Unknown,Main Station,,2025-12-20T00:00:00,19156.1,5748.46,-13407.64,closed,Closing Shift
1052,Unknown,Main Station,,2025-12-20T00:00:00,19151.1,5754.06,-13397.039999999997,closed,Closing Shift
1053,Unknown,Main Station,,2025-12-20T00:00:00,18705.33,6301.56,-12403.77,closed,Closing Shift
1054,Unknown,Main Station,,2025-12-20T00:00:00,18650.83,6373.56,-12277.27,closed,Closing Shift
1055,Unknown,Main Station,,,19101.83,5922.56,-13179.27,open,
1056,Unknown,Main Station,,2025-12-20T00:00:00,19081.08,5953.16,-13127.920000000002,closed,Closing Shift
1057,Unknown,Main Station,,,20855.88,4178.36,-16677.52,open,
1058,Unknown,Main Station,,2025-12-20T00:00:00,20853.98,4192.36,-16661.62,closed,Closing Shift
1059,Unknown,Main Station,,,21099.98,3946.36,-17153.62,open,
1060,Unknown,Main Station,,,19325.18,5721.16,-13604.02,open,Closing Day
1061,Unknown,Main Station,2025-12-21T00:00:00,,19325.18,5721.16,-13604.02,open,Opening Day
1062,Unknown,Main Station,,2025-12-21T00:00:00,19134.65,6020.94,-13113.710000000003,closed,Closing Shift
1063,Unknown,Main Station,,2025-12-21T00:00:00,20857.84,4325.14,-16532.7,closed,Closing Shift
1064,Unknown,Main Station,,2025-12-21T00:00:00,20853.34,4337.94,-16515.4,closed,Closing Shift
1065,Unknown,Main Station,,,20853.34,4337.94,-16515.4,open,Closing Day
1066,Unknown,Main Station,2025-12-22T00:00:00,,20853.34,4337.94,-16515.4,open,Opening Day
1067,Unknown,Main Station,,2025-12-22T00:00:00,20822.12,4371.56,-16450.559999999998,closed,Closing Shift
1068,Unknown,Main Station,,2025-12-22T00:00:00,20818.62,4386.56,-16432.059999999998,closed,Closing Shift
1069,Unknown,Main Station,,2025-12-22T00:00:00,20735.87,4574.96,-16160.91,closed,Closing Shift
1070,Unknown,Main Station,,2025-12-22T00:00:00,20712.62,4643.96,-16068.66,closed,Closing Shift
1071,Unknown,Main Station,,,26321.62,-965.04,-27286.66,open,
1072,Unknown,Main Station,,2025-12-22T00:00:00,26287.12,-927.24,-27214.36,closed,Closing Shift
1073,Unknown,Main Station,,2025-12-22T00:00:00,22306.62,3179.76,-19126.86,closed,Closing Shift
1074,Unknown,Main Station,,2025-12-22T00:00:00,22302.87,3191.76,-19111.11,closed,Closing Shift
